id,age,gender,activities,bike,run,swim,other,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,1m_peak_wpk,5m_peak_wpk,10m_peak_wpk,20m_peak_wpk,30m_peak_wpk,
3ec5432e-fe8c-41d1-a3ca-0c99351910a9,38,M,1198,57,0,0,1141,1299.0,1071.46667,536.01667,459.27778,406.28,380.325,378.055,367.36917,333.96944,9.32237,5.56548,5.17884,5.03245,4.57492,
7111053a-c14c-4dcc-8537-313a3405706e,18,M,519,498,0,0,21,1153.0,934.0,474.65,431.72222,396.75,372.44375,363.19167,323.53917,314.18611,9.20648,5.51042,5.04433,4.4936,4.3637,
2d0db6bd-edc4-4260-9e83-40a2289d827a,-42,M,1773,1773,0,0,0,1839.0,755.4,422.05833,406.83889,372.56333,340.03125,332.72,322.93583,307.39889,6.07321,4.71599,4.21165,4.0878,3.89113,
b327a936-34c7-4fe4-9cfc-92a34005ea47,40,M,784,567,77,1,139,1000.0,852.33973,370.11667,332.66111,308.16907,291.93113,280.92207,275.27411,271.76225,6.36012,4.16786,3.7866,3.49777,3.45314,
f75605df-087d-4326-88be-73fc319b7706,44,M,1201,855,70,45,231,1262.0,1007.13333,554.425,489.66111,434.98667,404.84583,392.65167,338.215,325.09056,9.33425,5.99155,5.54514,4.79542,4.63092,
771b83e6-3278-4d79-bdaa-7c66ba5d30d8,42,M,827,806,0,0,21,2554.0,753.33333,405.25833,370.9,338.67667,321.74583,312.81917,295.07667,277.07944,6.95,4.70384,4.34471,4.09829,3.84833,
3497ec54-17ce-472a-9d73-1bb7d7d3a603,18,M,502,128,291,0,83,781.0,583.33333,406.28333,407.24444,390.37333,326.53542,324.47,300.27083,292.27389,6.91642,5.82647,4.84284,4.48165,4.3623,
1cfdf6b8-568b-4b01-a283-1e1dc1ba7e65,-55,M,347,0,0,0,347,479.0,467.2,345.35,343.23889,331.79333,325.44583,325.39833,319.68,303.99,4.48271,4.14742,4.06748,3.996,3.79988,
2cd9fe7c-def3-4351-8241-3b16ee273b98,-66,M,339,300,8,0,31,1669.72357,871.07513,491.26575,483.9341,387.10399,344.3382,320.00801,299.33173,294.52768,7.75752,4.90005,4.05073,3.78901,3.7282,
3699a122-ebb4-4fe4-a850-301ad9bc0996,40,M,19,16,0,0,3,896.0,633.66667,322.5,292.47778,274.82667,264.66875,261.315,256.66333,255.08722,4.79145,3.52342,3.35019,3.29056,3.27035,
6287af49-fa0d-40ce-a38f-e02831899a52,41,M,134,1,0,0,133,1000.0,607.26667,324.98333,274.62222,266.76667,250.35,243.6,233.205,223.84889,6.79426,4.37322,3.99344,3.85158,3.66965,
c5932341-08a9-494b-94ef-8e18d39f62a7,45,M,475,471,1,0,3,2257.0,1168.26667,457.56667,407.37778,381.94667,356.12083,354.64667,324.15667,299.31,7.28321,4.43916,4.24727,3.76107,3.5187,
d783fd97-c906-4af3-acf0-7cbec92c1e35,50,M,244,58,0,0,186,951.0,778.0,393.605,373.4,354.94167,336.12604,323.37333,278.84917,257.75139,5.69325,4.43677,4.04217,3.48561,3.22189,
cfd343a7-2fd8-4cf4-9861-0de8f8c961a6,-1,M,7,2,5,0,0,803.0,362.6,202.04167,201.11667,195.64333,191.1625,182.69667,168.50833,166.20111,2.20533,1.95643,1.82697,1.68508,1.66201,
243676fb-071a-4dd9-8d13-e56089ac7a68,46,M,198,112,0,6,80,2454.0,729.93333,365.31667,324.97778,302.0,293.89375,288.23167,275.03917,267.13444,6.07567,4.20028,3.96309,3.7817,3.67301,
fb904f76-1b3b-447e-8c64-63327ac057a8,53,M,249,247,1,0,1,2607.0,922.0,512.61667,442.02778,387.97667,343.28333,335.48667,322.2725,296.495,7.66686,4.51136,3.90101,3.74735,3.44762,
d3ffeac9-d053-4cff-95f2-ae9ea2f264b4,24,M,1581,947,62,5,567,1409.0,1105.73333,545.25,498.82778,433.66,412.30625,410.11167,354.0075,347.77944,10.04104,6.47254,6.12107,5.28369,5.19074,
1f5b361c-0d13-4396-ba5c-af985df636ad,63,M,146,88,0,0,58,1285.0,751.06667,632.1,598.54444,257.67667,241.81042,237.855,223.41917,204.51889,8.01149,2.9618,2.73397,2.56804,2.35079,
6208549a-1a82-4e3d-898d-7117d2d05a43,28,M,94,79,2,0,13,1292.0,971.46667,427.11667,369.75,351.03,333.07292,331.575,328.555,305.24444,6.8887,4.03483,3.81121,3.77649,3.50856,
ea13bdd0-4876-494c-b8e4-2cb6ab09fd91,52,M,163,133,10,0,20,1061.0,759.2,361.475,341.59444,323.16,271.71667,267.765,240.59667,228.70611,6.02136,4.55155,3.77134,3.38869,3.22121,
9fdc2d77-ba24-4965-9ac3-ad9b0dd948f9,38,M,104,51,53,0,0,412.0,396.93333,340.39167,326.38333,309.96667,126.77458,105.6175,76.07958,56.92489,5.00579,4.30509,1.2725,0.91662,0.68584,
efa5d3f8-901d-4318-9730-93659b73416b,28,M,67,2,0,0,65,1000.0,928.16988,529.61569,430.52532,351.59435,293.29335,273.96909,220.74069,185.94862,11.24756,6.06197,4.56615,3.80587,3.20601,
ac21c976-14a3-4abd-9ed1-cc5ccd4ab83f,18,M,49,49,0,0,0,951.0,801.93333,331.96667,301.87778,287.43333,282.34583,271.80333,238.28,223.09667,6.62264,4.29005,4.05677,3.55642,3.38025,
9694c0f7-58c5-4ec8-b0cb-d964a805704c,38,M,31,20,10,0,1,1792.0,715.46667,355.16667,326.02222,275.98333,271.78333,270.22333,241.885,231.61667,7.03142,4.52432,4.42989,3.96533,3.79699,
1df27d1f-4524-4989-8b97-c7b52d8de364,30,M,71,16,0,0,55,1088.0,691.8,259.36667,238.90556,209.91,200.03854,193.8975,168.92375,133.47111,4.08246,2.45509,2.26781,1.97572,1.56107,
df6a9ee7-feae-4c89-a50f-1d5b9f1e4c87,37,M,867,867,0,0,0,1387.0,954.0,408.88333,372.25556,315.02,305.675,287.56,264.10417,231.49667,7.70796,4.4377,4.05087,3.72045,3.2611,
cff11714-94f5-449e-a2ce-5f4e83d9b8fd,35,M,1036,520,204,11,301,2095.0,1265.33333,688.09167,634.9,595.35,505.19167,510.875,411.29833,350.62833,11.26389,8.26875,7.09549,5.71248,4.86984,
8ca61a02-9e6d-4bcd-ad30-bfeaee6ec83d,34,M,99,55,0,1,43,2000.0,848.6,407.525,374.96111,339.25667,318.925,304.98333,299.325,295.03333,7.73235,4.98907,4.48505,4.40184,4.33873,
c94ffaca-7e9b-496a-a852-6474324cebe1,-79,M,235,232,1,2,0,1374.0,979.06667,511.04167,489.54444,390.83,363.0875,360.22,355.58667,290.94667,9.31949,6.01277,5.54185,5.47056,4.4761,
02a0c9dc-6687-47a7-96f4-140d88dc3c35,41,M,278,277,0,0,1,1597.5,1313.13333,461.3875,415.21111,376.73667,330.63646,314.86083,256.85792,199.01944,6.33846,3.4563,2.88863,2.35649,1.82587,
460aa4ac-7ad2-4a63-a1e1-295823bf955b,-39,M,1002,967,13,0,22,1887.0,772.91113,548.48333,484.83889,395.32333,346.49167,339.32833,321.61,295.92778,9.09324,5.62283,4.81397,4.57438,4.32074,
f572b471-31b8-438f-91f5-3902cb1d43ec,50,M,15,0,9,6,0,278.0,266.53333,224.90417,215.54167,207.745,203.09896,206.0875,198.32542,193.07528,4.29777,3.62598,3.58444,3.44944,3.35878,
705d4ac7-258c-42d6-9ff6-c74b3dbb04c7,54,M,536,504,0,6,26,1000.0,932.44207,348.31667,335.46111,321.3,285.45833,283.515,271.1275,248.32778,6.09741,4.41635,3.85715,3.75796,3.43231,
4babedca-5349-43e7-823b-242e28171540,52,M,893,887,0,0,6,1171.0,915.66667,409.69167,404.10556,391.6,350.51875,350.32833,348.27083,314.12222,6.71753,5.08571,4.54972,4.523,4.07951,
a8b17eee-d556-42ba-8e2f-9791a94d9c19,39,M,70,30,3,1,36,504.0,450.6,229.76667,198.77778,189.42667,178.58542,172.59,167.23583,154.12222,4.08397,2.87446,2.63496,2.55322,2.33873,
ef13cd97-505a-4cf3-8f2f-df70d70e8ffb,58,M,293,198,63,1,31,1804.0,875.8,337.01667,308.14444,292.83333,276.73542,266.60667,261.93042,244.09889,4.90833,3.05035,2.77715,2.72844,2.5427,
6cca7d42-8d67-484a-bf30-aed0c7b38a5d,28,M,1586,987,0,0,599,1762.0,1384.63333,525.875,452.98333,419.85667,372.45417,341.17,329.70167,281.22389,8.86792,4.92212,3.99965,3.8652,3.29688,
86b3ad7d-3837-4805-897d-7c4f054a9c06,58,M,5,5,0,0,0,822.0,645.2,296.06667,278.69444,237.00333,214.34583,210.15,180.58,164.91722,4.39342,2.92597,2.59444,2.22938,2.03602,
45b8103a-5f83-42d3-8054-24f77ea39213,48,M,918,536,182,24,176,868.0,710.33333,365.05,347.85,333.12,310.63958,301.83167,290.74667,255.20972,6.76201,4.94978,4.48487,4.32016,3.79212,
17f5386b-e85e-4299-a3f2-a54558aa4665,-64,M,1607,1174,4,0,429,1344.0,1065.13333,507.125,460.00556,434.75667,420.90833,396.77,383.825,331.79556,9.53064,6.39348,5.83485,5.64449,4.87935,
489d6c28-93df-4c0b-92fb-737ce6574c41,30,M,1507,541,489,371,106,2604.0,446.4,323.85,316.15556,307.34,301.18333,281.48333,280.12167,279.08889,5.3374,4.69221,4.29746,4.27667,4.2609,
bda5356a-eb0a-4cb6-9231-5110c7bcc7d0,18,M,343,342,0,0,1,1420.0,828.93333,475.84797,377.65243,355.56,353.30833,344.31667,336.40833,312.82222,9.32528,5.52196,5.46534,5.33981,4.81265,
46f09e32-6115-440f-ae8d-a29c45d214ae,18,F,61,61,0,0,0,1563.0,807.06667,349.13333,308.56667,305.10333,300.64792,290.675,264.29917,259.11833,7.60819,5.35269,5.09956,4.63683,4.54594,
39f907d7-60dc-4c9a-99eb-f03a8c0ebb01,71,M,254,253,0,0,1,792.0,660.4,264.61667,240.02222,220.83,215.01042,213.54833,206.64833,198.48833,4.11379,2.53828,2.45458,2.37527,2.28148,
1ff7eaf8-367a-4355-b69f-31572cc31612,32,M,1320,1314,1,0,5,1193.0,950.06667,511.925,418.45278,351.08333,320.39583,314.48333,291.25,279.05111,9.82738,5.01548,4.55807,4.16071,3.98644,
2bff94e2-3de3-4b6b-b43a-1d587eb65ea6,-50,M,284,113,78,14,79,784.0,650.08333,284.10833,270.3,241.23,228.46458,222.41667,204.90241,196.04083,4.34178,3.21731,2.96639,2.7328,2.61462,
d6ab99a9-9cf6-49bf-a8cc-d325c4f5be37,18,M,380,173,83,107,17,905.093,672.75473,446.16667,408.82778,358.35333,337.91354,330.2775,315.25333,297.75833,4.71564,3.38069,3.11583,2.97409,2.80904,
e3085401-90f8-4ea3-9465-c38d1ca866aa,33,M,721,716,4,0,1,2312.0,848.73333,311.25833,300.95556,270.65,267.49375,253.53167,241.57833,230.91,6.52071,3.86643,3.62188,3.45112,3.29871,
ab1e3ceb-6301-4533-ab3a-8ae6d3082aee,31,M,527,195,122,16,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78953388-2ddd-471b-be72-c0ff8c5571cb,18,M,959,701,205,3,50,912.0,666.0,405.68333,400.78333,366.06667,313.96042,317.64833,290.4625,282.70833,5.43374,4.46423,3.87376,3.54223,3.44766,
309b92a0-b889-4a0a-a66b-8b4861fd898e,19,M,359,16,0,0,343,1658.0,605.86667,402.49167,401.46667,399.52333,317.5625,304.30833,289.66417,289.44111,4.50772,4.20551,3.20325,3.0491,3.04675,
f4db7965-6fba-4a5f-bc5c-173f18f46a4a,18,M,732,580,8,0,144,1735.0,2541.88667,556.475,506.7,488.11667,449.70833,449.895,419.485,411.07944,11.26698,6.9731,6.42707,5.99264,5.87256,
da669e30-1cb0-451a-bb66-d07a27c14fbe,38,M,74,67,2,2,3,993.0,849.2,345.51667,324.20556,291.22,281.98542,255.40667,222.28333,224.48444,5.08598,3.30932,2.90235,2.52595,2.55096,
c438821b-5c3e-4e58-b7d4-ed88a4572740,30,M,75,75,0,0,0,893.0,836.06667,390.64167,371.70556,360.81333,350.05208,339.01,321.60417,295.87556,6.41849,5.63771,5.29703,5.02507,4.62306,
347c8f92-0469-413a-903a-9c05fa96e52d,53,M,4807,4676,0,0,131,2952.0,1374.35,475.85532,349.96884,313.84667,303.5125,292.61833,276.89,262.93667,10.49565,4.90385,4.57216,4.32641,4.10839,
bc6ba232-5e5f-457c-95b4-4262671b6825,49,M,149,149,0,0,0,713.0,593.66667,289.36667,265.66111,244.45,234.12708,227.765,216.75167,210.80278,5.0799,3.59485,3.34949,3.18752,3.10004,
cdabc286-8630-47d8-b59d-f721ed117eba,32,M,61,59,0,0,2,752.0,530.53333,253.26667,217.01111,167.83333,152.43333,152.51,142.56667,132.50778,4.44589,2.29909,2.08918,1.95297,1.81518,
38ec277a-e5a4-483c-9d59-6af0ff6bccab,-50,M,2484,1708,0,0,776,2878.0,1334.26667,529.94167,464.59444,408.40667,377.41771,356.8875,324.25833,316.49444,7.80229,5.00213,4.35229,3.97148,3.87639,
c400d92a-fa65-433c-923c-c9ab446eb8e9,34,M,297,162,2,0,133,1495.0,971.8,432.95,406.67778,354.00667,319.57083,317.76833,299.17583,288.89667,7.51083,4.42508,3.9721,3.7397,3.61121,
28eb831c-6d65-4a43-9c9e-882a0dad9c23,54,M,348,348,0,0,0,1005.0,694.06667,404.28333,382.24444,353.61667,346.04167,343.38833,323.13667,312.43611,6.94647,5.19881,5.08723,4.7781,4.62868,
f1b4d4a8-d9ac-4c6a-b0c6-10b2531263ab,51,M,447,59,57,5,326,1790.0,532.4,268.35833,256.98889,249.19333,237.27917,231.62167,201.13667,178.30444,3.07377,2.75048,2.55653,2.22005,1.96804,
2f5bee2b-e2e3-4a71-ad8b-09cfb385a524,-66,M,462,401,5,0,56,2410.0,953.8,545.35,525.38333,458.11,427.675,417.67833,403.93917,395.79944,6.7526,4.77198,4.33762,4.2077,4.12291,
0560a35c-4c1c-46ce-8b36-f252cf3472de,65,M,114,114,0,0,0,736.0,437.93333,230.61667,210.57222,204.09333,201.1,194.29667,176.48542,171.11639,4.30598,2.81508,2.66133,2.42685,2.34728,
1d5986fb-fe3a-44fa-9f39-7d2a9b5f0421,30,M,119,42,0,0,77,850.0,665.13333,287.7,264.55,246.34,241.07083,241.14833,239.48167,201.60833,5.56279,3.42139,3.34928,3.32613,2.80012,
f8e40f36-1e98-4879-ad7f-c8d1b5143573,46,M,677,345,1,0,331,849.0,489.06667,313.38333,295.46111,276.31,2193.95624,961.54169,871.61418,1572.345,15.14378,4.26404,14.83861,13.45084,24.26458,
4eeb2167-3f39-441c-9bf3-d55d411d50b2,37,M,161,88,56,3,14,992.0,673.06667,390.88333,387.01667,374.17333,311.90208,307.57333,289.9225,281.68222,4.99524,4.45444,3.66159,3.45146,3.35336,
619a41cf-505c-47fa-b87a-8dbefc63a1a4,51,M,1824,1604,1,0,219,2172.0,1052.33333,533.91667,505.38333,459.00667,426.99792,420.29667,390.82833,372.07167,9.03028,6.17775,5.65675,5.26014,5.00769,
c37d3132-2689-427a-b78c-9246200824e9,-54,M,72,20,31,0,21,817.0,639.2,377.54167,353.82222,324.83333,281.26458,274.675,248.8475,230.58278,5.79942,4.31959,3.65259,3.30914,3.06626,
9524c2b5-98af-4b15-b3d5-cb9ffe95a4b9,41,M,2472,2410,1,53,8,1217.0,1000.0,887.03022,762.34837,664.44681,500.22592,430.14076,379.88656,363.51348,16.49441,11.37751,7.31866,6.1371,5.87259,
5bd7207f-d38b-477d-8557-6f9324c128c9,-71,M,326,174,71,0,81,1102.0,1000.0,603.97838,463.81243,426.5517,381.4686,359.65657,340.38815,285.17259,11.78727,5.92433,4.99523,4.72761,3.96073,
64250801-e914-4869-9d04-a3070db2f8bd,18,M,213,213,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
063d24f4-9153-4968-b65c-cab94abcc9e8,33,M,1662,1016,0,0,646,1409.0,1037.6,468.43333,433.81667,381.57333,373.96667,356.27667,344.2275,324.18111,8.35422,5.37427,4.99554,4.74002,4.56593,
d3bbce43-0f11-474d-953d-e45701d6a268,37,M,247,247,0,0,0,2752.0,1449.06667,489.29167,432.47778,385.35,356.43125,354.34667,333.55167,323.01111,7.71094,4.84627,4.45636,4.19484,4.06228,
360399e4-4ffe-4662-955b-bdb5783b9090,-1,M,346,326,2,0,18,1485.0,796.26667,1890.48333,1515.28889,945.69333,637.02083,540.05333,328.7425,281.48944,38.76757,13.42496,7.66654,4.66679,3.99599,
cef180d9-bb43-4ac2-84f0-23037127c0f1,2018,M,912,820,31,0,61,2000.0,844.46667,486.75,439.92778,417.62,396.07083,377.84333,347.30083,341.72111,7.76143,5.966,5.39776,4.96144,4.88173,
d35f1fcc-0f40-4891-8c5e-3be5867dfb10,38,M,790,93,611,7,79,584.0,530.33333,353.04167,341.91111,335.43333,317.29583,317.42,305.56625,297.20611,4.75804,3.94627,3.73435,3.5949,3.45589,
63723475-e9b3-4f4e-8d34-e58ede60bcca,48,M,307,288,0,0,19,1606.0,936.0,570.36667,531.25,517.50667,513.2875,512.46167,491.06417,476.605,7.99711,6.90009,6.83282,6.54752,6.35473,
696a0cb9-b5c5-46c9-86e8-0113a85e2750,51,M,679,412,0,0,267,2586.0,2164.26667,502.10833,400.87222,374.42333,357.17188,343.86417,306.05667,299.4175,12.39239,4.62251,4.24524,3.77848,3.69651,
bd85ee74-2dab-4294-9ddc-4ca730cc6e70,-54,M,315,315,0,0,0,1049.0,880.13333,389.575,373.47222,325.11,300.96042,296.78167,281.48583,247.81278,7.86164,5.16048,4.71082,4.39135,3.91678,
8bb0e6ee-d0d4-4a6f-a9b1-16f3f9b54081,-40,M,2237,715,0,0,1522,2815.0,1776.42133,411.60833,368.01111,329.81,284.32917,278.16833,273.54083,262.08722,34.12999,33.47742,32.17865,29.24246,27.90242,
a9edc025-0e5d-4c18-935c-a77e1f29ec95,49,M,1839,1814,2,0,23,1360.0,1066.13333,438.6,422.10556,384.81333,357.00625,335.32667,311.0175,290.21694,6.97295,4.5594,3.97306,3.68504,3.43859,
67898157-121c-4788-ba8b-dbbf3965fc1f,41,M,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9b230672-a2a8-4457-b4b7-3965e74f8e01,58,M,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
725b570b-abd1-4aaa-8c3d-0075988c8c51,40,M,722,606,0,0,116,1399.0,971.6,465.775,397.02222,358.91333,326.19167,318.945,302.3725,273.88389,8.12917,5.27814,4.69037,4.44665,4.0277,
db74a16d-9bfa-4776-a039-4ddcd5315b55,41,M,1138,809,182,3,144,1074.0,853.66667,354.03333,346.97222,302.66667,257.64167,252.23667,247.22833,245.13389,5.82803,3.6588,3.16483,3.0865,3.06035,
b6efe005-62bd-46af-b3e7-0bb886efe6da,53,M,1602,1509,0,0,93,1129.0,931.2,457.75,412.36111,382.4,350.78333,348.48,336.51,299.01333,6.18435,4.62394,3.97173,3.79695,3.61564,
7eeda935-23c4-4178-8b01-8592988019fa,31,M,377,337,7,0,33,1105.0,926.06667,394.99167,347.68333,309.69667,280.18542,270.39167,253.21333,244.51111,7.41232,4.48836,3.91872,3.66976,3.54364,
3da5f2be-4846-42cb-ba30-d9fc33a55b34,54,M,128,114,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23373458-ad1d-42d3-bbc3-ac15eddae462,50,M,732,397,114,174,47,1000.0,933.86353,573.31156,472.65243,448.31161,419.67804,388.8174,304.37467,278.54498,8.82153,4.87295,4.22628,3.30842,3.02766,
3be60cae-ab57-4016-b03a-6a3a76e9279c,37,M,422,370,4,0,48,790.0,545.53333,327.8,291.68889,264.43333,236.00417,224.7,209.51333,206.10389,6.35546,4.33497,3.68361,3.43464,3.37875,
8281a079-f0e2-47ca-b4b0-87af8ba73b6b,26,M,2688,993,724,683,288,1104.0,704.93333,398.325,362.88333,346.51333,322.72292,320.83833,316.61833,311.67778,6.11944,4.81269,4.45609,4.39748,4.32886,
207ce356-f7bc-4ede-9656-b184ac575364,18,F,735,237,131,209,158,698.0,469.4,292.95,273.03333,217.92333,200.51875,198.79833,180.9175,179.81833,6.74583,4.19083,3.82304,3.47918,3.45804,
64f531d9-62e7-4068-8464-216d435b17a4,68,M,172,171,1,0,0,946.5118,576.1216,329.44146,293.34467,284.2299,270.02587,262.83506,218.3944,190.68806,6.11031,4.08964,3.7818,3.14237,2.74371,
9d1157bc-39f6-4d4a-8aa9-afaa1ce88290,48,M,130,87,0,43,0,779.0,542.93333,326.93333,312.22778,292.11667,283.67917,284.335,273.07167,254.95306,5.53404,4.11432,4.00472,3.84608,3.59089,
eab612dc-a897-48e5-acb5-05a9dfeefc35,55,M,1091,30,5,0,1056,1054.0,855.3114,391.3291,363.9921,340.70059,326.75521,321.56741,290.05167,275.54,7.2698,5.36536,4.98554,4.46233,4.23908,
00cab3f8-83c3-4bb8-8c17-aff839b4bed9,-59,M,572,89,384,81,18,794.0,564.6,353.66667,343.77222,326.95333,319.04167,318.315,303.52333,298.97556,4.95865,4.13865,4.0293,3.84207,3.7845,
c775fb36-ab39-4fa9-b644-7a53964aba04,51,M,498,190,202,0,106,1000.0,1000.0,627.125,606.63889,493.41667,445.28125,394.41667,301.15417,280.825,10.34048,7.04881,5.63452,4.3022,4.01179,
1c0bf05e-a53c-4f72-a57c-f45dba48bfa0,62,M,295,259,0,0,36,1321.0,1155.53333,740.23333,721.58889,636.43333,575.95,549.02167,467.37833,317.17494,9.17919,7.01548,6.05193,5.15196,3.49626,
af2ce4d4-2ddb-4882-a6c3-d23b2880c188,51,M,25,25,0,0,0,776.0,657.13333,380.81667,348.00556,320.13,315.58333,314.49167,298.63167,258.37833,6.07655,4.41559,4.33782,4.11906,3.56384,
255352f9-2efe-419e-98a8-4e147916a511,38,M,2158,1249,630,194,85,1395.304,973.12433,417.41519,369.73333,360.27,344.875,337.05833,331.22083,290.73056,7.28441,4.70326,4.40024,4.32403,3.94918,
e34018ec-645a-4ebc-893f-032289d90866,48,M,83,81,2,0,0,1965.0,874.93333,398.35,371.66667,344.40667,329.88958,324.71167,274.7075,247.37833,6.53761,4.65414,4.388,3.71226,3.34295,
95697e3d-efbc-45a3-ad25-350901557d23,18,M,427,414,1,0,12,1842.0,729.06667,401.625,347.43889,317.39333,295.08125,291.97333,272.72083,265.14222,6.09556,4.23191,3.89298,3.63628,3.53523,
db3504ce-8e2b-40c6-9fb1-ba830d34ecc6,54,M,178,178,0,0,0,2423.0,1692.66667,376.61667,338.81667,317.32667,304.16458,295.98833,271.07917,263.05944,6.4838,4.40731,4.11095,3.76499,3.6536,
46567299-5385-40a7-9ba5-9f8710ea9f25,25,M,126,29,89,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46766229-8859-41b5-8db6-47dd6985558b,37,M,653,433,0,0,220,1232.0,990.5,593.48333,511.87778,422.0,397.7375,384.94667,367.125,357.30667,8.94083,5.275,4.81183,4.58906,4.46633,
12d50bdd-0355-4dda-a229-e10a90eda3cf,46,M,289,289,0,0,0,855.0,662.93333,311.05833,309.25,299.96333,252.49583,246.52833,244.42,222.6075,3.97829,3.27541,2.69194,2.66891,2.43074,
40d5cb8d-4a2d-46e5-920c-91e3247673f6,-64,M,557,280,0,0,277,2000.0,768.93333,355.14167,322.91111,291.77667,265.11875,260.66,244.77333,235.26389,7.2067,4.7194,4.309,4.04638,3.88917,
4e13812d-b4ad-4815-b05a-671a6d24ef95,26,M,391,356,15,0,20,808.457,471.3814,271.69906,255.04316,203.04832,169.70576,167.16268,145.47665,139.14555,5.50301,3.4415,2.83327,2.46571,2.3584,
01ca22ac-f46e-46f5-8aa2-a8d20b9a950f,40,M,313,247,50,0,16,1053.0,1000.0,771.08888,708.12126,536.7007,508.1875,492.16333,383.57092,364.18573,11.33001,6.54513,6.00199,4.67769,4.44129,
3a2073f0-c882-46b5-a907-f28b67246e78,35,M,3142,3095,2,0,45,2373.0,1666.53333,589.43333,490.05556,471.02929,425.04792,417.53833,411.40025,365.72582,11.07103,5.80157,5.17139,5.09537,4.46816,
605216e2-6eba-4da6-a528-0871f93a9149,42,M,731,649,59,0,23,2296.0,986.6,475.51667,449.15556,363.0,346.66667,342.64833,332.6225,309.52611,9.28274,5.06325,4.88799,4.74497,4.33814,
53b1371a-4747-4b2f-a4f9-4833ec2bd87a,39,M,340,330,0,0,10,2244.0,1257.26667,513.575,467.67778,431.12,407.94167,398.77,381.66667,319.36389,6.70152,4.31046,3.98702,3.81601,3.19309,
0495cd0e-508d-40a1-867a-a071538fa221,25,M,1494,1476,15,0,3,878.0,690.26667,317.95833,301.71111,266.08667,238.68125,228.04333,214.12083,201.04167,5.27463,3.97144,3.40363,3.19583,3.00062,
dc9dac2d-92ba-4cf1-a43d-addb05abee13,47,M,2082,1803,137,4,138,2903.0,2778.73333,934.1,924.29167,849.83833,746.725,622.87583,530.44417,480.60778,13.90679,10.49183,7.68983,6.54869,5.93343,
36786c25-cb0e-4ab9-9706-53d766e0299c,-52,M,360,359,0,0,1,1171.0,824.96667,419.0,397.87778,350.43167,321.43542,315.00167,291.462,284.985,7.20771,4.3804,3.93752,3.64327,3.56231,
8c952a03-7c15-4596-97e5-83698b7dd65b,30,M,234,232,0,0,2,796.0,616.33333,379.18333,358.53333,327.92167,317.73229,310.90667,291.795,286.67833,8.33796,6.07262,5.75753,5.40361,5.30886,
27d4b1dc-7d47-4cd7-9907-652cef60164e,49,M,153,11,0,0,142,699.0,445.33333,222.91667,216.97222,199.43333,184.45833,175.32833,158.43417,145.66222,3.15996,2.31408,2.03438,1.83836,1.69016,
bd104cd6-e1c4-4724-967a-d3ee321d86a4,48,M,576,333,9,0,234,832.0,586.13333,363.45,352.42778,339.03667,320.94583,320.555,302.28417,287.26278,6.33974,5.21595,4.93162,4.65053,4.41943,
0a45d65c-3e8c-4625-9be1-84633933d5c6,42,M,109,109,0,0,0,1083.0,966.08587,436.42806,372.83467,322.45243,306.53718,286.40984,270.63917,248.78944,8.48233,4.60646,4.09157,3.86627,3.55413,
f31c6e4c-3cf8-4d67-8bd8-4f153e37d8fb,46,M,840,767,0,0,73,1260.0,888.8,623.21667,607.38889,592.53333,577.99583,564.12,506.8475,433.42889,7.86458,7.40667,7.0515,6.33559,5.41786,
52e4ed1c-c10f-4296-92ec-3530ac69b689,30,M,322,252,0,0,70,1450.0,760.46667,381.93333,350.31667,315.09,296.2375,291.56167,273.91333,264.515,7.0541,4.84754,4.48556,4.21405,4.06946,
009daa84-3253-4967-93fe-ebdb0fa93339,46,M,261,221,0,0,40,928.0,678.86667,398.18333,376.50556,368.55667,340.56042,337.44333,304.92417,283.63167,5.83022,4.92441,4.5087,4.0742,3.7897,
e1abf46c-9c3b-45ba-8c57-2a298b163559,46,M,214,184,28,0,2,602.248,477.7672,283.83747,273.55636,260.31385,243.28734,235.82337,229.07623,195.92176,4.32764,3.82814,3.46799,3.36877,2.8812,
c6ddd732-e7ec-494e-9f16-16886cfabc5b,21,F,170,161,0,0,9,1215.0,885.13333,392.46667,334.7,325.99333,271.79583,264.14167,239.66333,235.67,8.40366,5.19098,4.20608,3.8163,3.75271,
2c5bac24-c119-47be-8e29-f55d699b132a,42,M,1001,207,583,143,68,1772.0,847.78393,426.16861,384.7378,345.45979,315.39052,312.75607,278.80553,270.89896,7.93457,4.75185,4.30201,3.83501,3.72626,
